state,areaName,countyName,medianProperty,costOfLiving,medianHHIncome,rent1Bed,rent4bed,costOfGroceries,population,hu2010,geoID,fips2010,fipsTxt
UT,"Box Elder County, UT",Box Elder County,169200,95.7,57875,532,1230,101.8,49975,17326,05000US49003,4900399999,49003
UT,"Cache County, UT",Cache County,197700,95.7,57422,601,1253,101.8,112656,37024,05000US49005,4900599999,49005
UT,"Carbon County, UT",Carbon County,126800,95.7,49743,601,1297,101.8,21403,9551,05000US49007,4900799999,49007
UT,"Daggett County, UT",Daggett County,206700,95.7,54784,677,1381,101.8,1059,1141,05000US49009,4900999999,49009
UT,"Davis County, UT",Davis County,234300,95.7,77095,730,1557,101.8,306479,97570,05000US49011,4901199999,49011
UT,"Duchesne County, UT",Duchesne County,174900,95.7,56408,750,1483,101.8,18607,9493,05000US49013,4901399999,49013
UT,"Emery County, UT",Emery County,135100,95.7,54569,607,949,101.8,10976,4489,05000US49015,4901599999,49015
UT,"Garfield County, UT",Garfield County,159100,95.7,47901,535,1044,101.8,5172,3726,05000US49017,4901799999,49017
UT,"Grand County, UT",Grand County,223900,95.7,55916,705,1256,101.8,9225,4816,05000US49019,4901999999,49019
UT,"Iron County, UT",Iron County,172100,95.7,45581,619,1284,101.8,46163,19667,05000US49021,4902199999,49021
UT,"Juab County, UT",Juab County,169900,95.7,57820,752,1539,101.8,10246,3502,05000US49023,4902399999,49023
UT,"Kane County, UT",Kane County,187300,95.7,48697,747,1400,101.8,7125,5815,05000US49025,4902599999,49025
UT,"Millard County, UT",Millard County,142700,95.7,55656,527,1187,101.8,12503,4939,05000US49027,4902799999,49027
UT,"Morgan County, UT",Morgan County,283400,95.7,85681,730,1557,101.8,9469,3006,05000US49029,4902999999,49029
UT,"Piute County, UT",Piute County,136300,95.7,39659,655,1337,101.8,1556,898,05000US49031,4903199999,49031
UT,"Rich County, UT",Rich County,169800,95.7,60008,574,1172,101.8,2264,2834,05000US49033,4903399999,49033
UT,"Salt Lake County, UT",Salt Lake County,243700,95.7,68404,881,1785,101.8,1029655,364031,05000US49035,4903599999,49035
UT,"San Juan County, UT",San Juan County,137600,95.7,42747,609,1099,101.8,14746,5734,05000US49037,4903799999,49037
UT,"Sanpete County, UT",Sanpete County,164700,95.7,47768,611,1106,101.8,27822,10379,05000US49039,4903999999,49039
UT,"Sevier County, UT",Sevier County,149200,95.7,50909,575,1205,101.8,20802,8449,05000US49041,4904199999,49041
UT,"Summit County, UT",Summit County,515500,95.7,94540,1140,2306,101.8,36324,26545,05000US49043,4904399999,49043
UT,"Tooele County, UT",Tooele County,182300,95.7,64675,775,1583,101.8,58218,19455,05000US49045,4904599999,49045
UT,"Uintah County, UT",Uintah County,190900,95.7,64184,785,1540,101.8,32588,11972,05000US49047,4904799999,49047
UT,"Utah County, UT",Utah County,239300,95.7,69568,752,1539,101.8,516564,148350,05000US49049,4904999999,49049
UT,"Wasatch County, UT",Wasatch County,336100,95.7,73077,827,1757,101.8,23530,10577,05000US49051,4905199999,49051
UT,"Washington County, UT",Washington County,221700,95.7,54876,703,1564,101.8,138115,57734,05000US49053,4905399999,49053
UT,"Wayne County, UT",Wayne County,195900,95.7,43080,607,1087,101.8,2778,1591,05000US49055,4905599999,49055
UT,"Weber County, UT",Weber County,171200,95.7,62768,730,1557,101.8,231236,86187,05000US49057,4905799999,49057
VT,"Addison County, VT",Addison County,236400,120.7,59731,933,1693,112.3,419,180,05000US50001,5000183800,50001
VT,"Bennington County, VT",Bennington County,207300,120.7,51989,902,1411,112.3,424,363,05000US50003,5000385675,50003
VT,"Caledonia County, VT",Caledonia County,164200,120.7,48747,730,1279,112.3,811,448,05000US50005,5000583500,50005
VT,"Chittenden County, VT",Chittenden County,275000,120.7,67833,1184,2138,112.3,7267,3393,05000US50007,5000785150,50007
VT,"Essex County, VT",Essex County,123800,120.7,40813,645,1121,112.3,4,51,05000US50009,5000976562,50009
VT,"Franklin County, VT",Franklin County,206500,120.7,59418,1184,2138,112.3,6427,2953,05000US50011,5001171725,50011
VT,"Grand Isle County, VT",Grand Isle County,259600,120.7,65601,1184,2138,112.3,1631,1060,05000US50013,5001367000,50013
VT,"Lamoille County, VT",Lamoille County,220300,120.7,56207,893,1746,112.3,1676,756,05000US50015,5001585375,50015
VT,"Orange County, VT",Orange County,191700,120.7,54272,802,1436,112.3,3389,1479,05000US50017,5001784175,50017
VT,"Orleans County, VT",Orleans County,156800,120.7,43107,697,1168,112.3,350,598,05000US50019,5001981700,50019
VT,"Rutland County, VT",Rutland County,179200,120.7,50569,813,1451,112.3,2326,1076,05000US50021,5002182300,50021
VT,"Washington County, VT",Washington County,213200,120.7,55803,862,1715,112.3,998,445,05000US50023,5002386125,50023
VT,"Windham County, VT",Windham County,209500,120.7,47074,854,1622,112.3,419,396,05000US50025,5002584850,50025
VT,"Windsor County, VT",Windsor County,215800,120.7,58123,916,1798,112.3,3048,1893,05000US50027,5002785975,50027
VA,"Accomack County, VA",Accomack County,151900,102.2,39040,732,1177,97.2,33164,21002,05000US51001,5100199999,51001
VA,"Albemarle County, VA",Albemarle County,317300,102.2,73132,1107,1910,97.2,98970,42122,05000US51003,5100399999,51003
VA,"Alleghany County, VA",Alleghany County,111500,102.2,47037,570,975,97.2,16250,8074,05000US51005,5100599999,51005
VA,"Amelia County, VA",Amelia County,171500,102.2,56172,970,1800,97.2,12690,5359,05000US51007,5100799999,51007
VA,"Amherst County, VA",Amherst County,149400,102.2,46497,680,1370,97.2,32353,13976,05000US51009,5100999999,51009
VA,"Appomattox County, VA",Appomattox County,149600,102.2,51431,680,1370,97.2,14973,6921,05000US51011,5101199999,51011
VA,"Arlington County, VA",Arlington County,623300,102.2,108635,1561,2902,97.2,207627,105404,05000US51013,5101399999,51013
VA,"Augusta County, VA",Augusta County,199700,102.2,56784,700,1242,97.2,73750,31194,05000US51015,5101599999,51015
VA,"Bath County, VA",Bath County,146400,102.2,47059,557,1101,97.2,4731,3270,05000US51017,5101799999,51017
VA,"Bedford County, VA",Bedford County,196900,102.2,55708,680,1370,97.2,68676,31937,05000US51019,5101999999,51019
VA,"Bland County, VA",Bland County,102200,102.2,44827,517,1079,97.2,6824,3265,05000US51021,5102199999,51021
VA,"Botetourt County, VA",Botetourt County,209700,102.2,68390,719,1381,97.2,33148,14562,05000US51023,5102399999,51023
VA,"Brunswick County, VA",Brunswick County,109100,102.2,39433,671,1248,97.2,17434,8166,05000US51025,5102599999,51025
VA,"Buchanan County, VA",Buchanan County,70500,102.2,31763,632,989,97.2,24098,11576,05000US51027,5102799999,51027
VA,"Buckingham County, VA",Buckingham County,123800,102.2,42455,676,1345,97.2,17146,7244,05000US51029,5102999999,51029
VA,"Campbell County, VA",Campbell County,152600,102.2,49935,680,1370,97.2,54842,24769,05000US51031,5103199999,51031
VA,"Caroline County, VA",Caroline County,189000,102.2,55423,970,1800,97.2,28545,11729,05000US51033,5103399999,51033
VA,"Carroll County, VA",Carroll County,109400,102.2,40390,596,1073,97.2,30042,16569,05000US51035,5103599999,51035
VA,"Charles City County, VA",Charles City County,163400,102.2,56907,970,1800,97.2,7256,3229,05000US51036,5103699999,51036
VA,"Charlotte County, VA",Charlotte County,99900,102.2,38557,557,932,97.2,12586,6273,05000US51037,5103799999,51037
VA,"Chesterfield County, VA",Chesterfield County,218700,102.2,76260,970,1800,97.2,316236,122555,05000US51041,5104199999,51041
VA,"Clarke County, VA",Clarke County,333000,102.2,76753,1561,2902,97.2,14034,6235,05000US51043,5104399999,51043
VA,"Craig County, VA",Craig County,153700,102.2,48221,719,1381,97.2,5190,2809,05000US51045,5104599999,51045
VA,"Culpeper County, VA",Culpeper County,255000,102.2,67023,938,1952,97.2,46689,17657,05000US51047,5104799999,51047
VA,"Cumberland County, VA",Cumberland County,139900,102.2,42692,773,1488,97.2,10052,4626,05000US51049,5104999999,51049
VA,"Dickenson County, VA",Dickenson County,72700,102.2,32795,596,1157,97.2,15903,7579,05000US51051,5105199999,51051
VA,"Dinwiddie County, VA",Dinwiddie County,153800,102.2,54805,970,1800,97.2,28001,11422,05000US51053,5105399999,51053
VA,"Essex County, VA",Essex County,166200,102.2,50033,741,1545,97.2,11151,5757,05000US51057,5105799999,51057
VA,"Fairfax County, VA",Fairfax County,516800,102.2,115518,1561,2902,97.2,1081726,407998,05000US51059,5105999999,51059
VA,"Fauquier County, VA",Fauquier County,363800,102.2,91372,1561,2902,97.2,65203,25600,05000US51061,5106199999,51061
VA,"Floyd County, VA",Floyd County,153700,102.2,42670,596,1205,97.2,15279,7790,05000US51063,5106399999,51063
VA,"Fluvanna County, VA",Fluvanna County,222500,102.2,70005,1107,1910,97.2,25691,10383,05000US51065,5106599999,51065
VA,"Franklin County, VA",Franklin County,167900,102.2,52424,577,1225,97.2,56159,29315,05000US51067,5106799999,51067
VA,"Frederick County, VA",Frederick County,231400,102.2,69346,765,1793,97.2,78305,31346,05000US51069,5106999999,51069
VA,"Giles County, VA",Giles County,105300,102.2,51780,557,1232,97.2,17286,8319,05000US51071,5107199999,51071
VA,"Gloucester County, VA",Gloucester County,225100,102.2,64296,976,2047,97.2,36858,15852,05000US51073,5107399999,51073
VA,"Goochland County, VA",Goochland County,302600,102.2,88815,970,1800,97.2,21717,8618,05000US51075,5107599999,51075
VA,"Grayson County, VA",Grayson County,91500,102.2,36113,596,1047,97.2,15533,9156,05000US51077,5107799999,51077
VA,"Greene County, VA",Greene County,241000,102.2,66170,1107,1910,97.2,18403,7509,05000US51079,5107999999,51079
VA,"Greensville County, VA",Greensville County,95900,102.2,41539,619,1291,97.2,12243,4090,05000US51081,5108199999,51081
VA,"Halifax County, VA",Halifax County,109200,102.2,39859,567,940,97.2,36241,18004,05000US51083,5108399999,51083
VA,"Hanover County, VA",Hanover County,258900,102.2,83405,970,1800,97.2,99863,38360,05000US51085,5108599999,51085
VA,"Henrico County, VA",Henrico County,216400,102.2,66524,970,1800,97.2,306935,132778,05000US51087,5108799999,51087
VA,"Henry County, VA",Henry County,95500,102.2,36703,547,946,97.2,54151,26268,05000US51089,5108999999,51089
VA,"Highland County, VA",Highland County,160800,102.2,42837,557,1073,97.2,2321,1837,05000US51091,5109199999,51091
VA,"Isle of Wight County, VA",Isle of Wight County,244600,102.2,70982,976,2047,97.2,35270,14633,05000US51093,5109399999,51093
VA,"James City County, VA",James City County,318700,102.2,84035,976,2047,97.2,67009,29797,05000US51095,5109599999,51095
VA,"King and Queen County, VA",King and Queen County,170000,102.2,52115,833,1603,97.2,6945,3414,05000US51097,5109799999,51097
VA,"King George County, VA",King George County,288000,102.2,80664,934,1997,97.2,23584,9477,05000US51099,5109999999,51099
VA,"King William County, VA",King William County,200100,102.2,68053,970,1800,97.2,15935,6522,05000US51101,5110199999,51101
VA,"Lancaster County, VA",Lancaster County,227000,102.2,44941,815,1362,97.2,11391,7402,05000US51103,5110399999,51103
VA,"Lee County, VA",Lee County,78600,102.2,32466,596,932,97.2,25587,11745,05000US51105,5110599999,51105
VA,"Loudoun County, VA",Loudoun County,462100,102.2,134609,1561,2902,97.2,312311,109442,05000US51107,5110799999,51107
VA,"Louisa County, VA",Louisa County,202100,102.2,52671,824,1786,97.2,33153,16319,05000US51109,5110999999,51109
VA,"Lunenburg County, VA",Lunenburg County,109200,102.2,38313,615,1129,97.2,12914,5935,05000US51111,5111199999,51111
VA,"Madison County, VA",Madison County,241300,102.2,56774,851,1430,97.2,13308,5932,05000US51113,5111399999,51113
VA,"Mathews County, VA",Mathews County,232000,102.2,59439,976,2047,97.2,8978,5669,05000US51115,5111599999,51115
VA,"Mecklenburg County, VA",Mecklenburg County,123300,102.2,45827,654,1275,97.2,32727,18591,05000US51117,5111799999,51117
VA,"Middlesex County, VA",Middlesex County,248800,102.2,49840,826,1495,97.2,10959,7133,05000US51119,5111999999,51119
VA,"Montgomery County, VA",Montgomery County,202900,102.2,51428,819,1657,97.2,94392,38569,05000US51121,5112199999,51121
VA,"Nelson County, VA",Nelson County,231500,102.2,54188,1107,1910,97.2,15020,9931,05000US51125,5112599999,51125
VA,"New Kent County, VA",New Kent County,249100,102.2,84486,970,1800,97.2,18429,7295,05000US51127,5112799999,51127
VA,"Northampton County, VA",Northampton County,164600,102.2,39348,689,1212,97.2,12389,7301,05000US51131,5113199999,51131
VA,"Northumberland County, VA",Northumberland County,256400,102.2,52957,642,1339,97.2,12330,8995,05000US51133,5113399999,51133
VA,"Nottoway County, VA",Nottoway County,125500,102.2,40514,745,1508,97.2,15853,6650,05000US51135,5113599999,51135
VA,"Orange County, VA",Orange County,236100,102.2,64656,787,1561,97.2,33481,14616,05000US51137,5113799999,51137
VA,"Page County, VA",Page County,171300,102.2,45834,675,1242,97.2,24042,11600,05000US51139,5113999999,51139
VA,"Patrick County, VA",Patrick County,115300,102.2,38539,596,1013,97.2,18490,10083,05000US51141,5114199999,51141
VA,"Pittsylvania County, VA",Pittsylvania County,114400,102.2,46192,546,1259,97.2,63506,31307,05000US51143,5114399999,51143
VA,"Powhatan County, VA",Powhatan County,254200,102.2,78047,970,1800,97.2,28046,10043,05000US51145,5114599999,51145
VA,"Prince Edward County, VA",Prince Edward County,151200,102.2,41072,689,1249,97.2,23368,9149,05000US51147,5114799999,51147
VA,"Prince George County, VA",Prince George County,205400,102.2,66775,970,1800,97.2,35725,12056,05000US51149,5114999999,51149
VA,"Prince William County, VA",Prince William County,345900,102.2,97549,1561,2902,97.2,402002,137115,05000US51153,5115399999,51153
VA,"Pulaski County, VA",Pulaski County,136700,102.2,49554,615,1243,97.2,34872,17235,05000US51155,5115599999,51155
VA,"Rappahannock County, VA",Rappahannock County,362100,102.2,65278,880,1905,97.2,7373,3839,05000US51157,5115799999,51157
VA,"Richmond County, VA",Richmond County,153300,102.2,45403,662,1380,97.2,9254,3850,05000US51159,5115999999,51159
VA,"Roanoke County, VA",Roanoke County,189800,102.2,62306,719,1381,97.2,92376,40016,05000US51161,5116199999,51161
VA,"Rockbridge County, VA",Rockbridge County,193300,102.2,50570,721,1474,97.2,22307,11152,05000US51163,5116399999,51163
VA,"Rockingham County, VA",Rockingham County,200900,102.2,57655,696,1571,97.2,76314,33660,05000US51165,5116599999,51165
VA,"Russell County, VA",Russell County,94100,102.2,39003,596,932,97.2,28897,13484,05000US51167,5116799999,51167
VA,"Scott County, VA",Scott County,92200,102.2,38612,520,994,97.2,23177,11916,05000US51169,5116999999,51169
VA,"Shenandoah County, VA",Shenandoah County,200100,102.2,53810,650,1401,97.2,41993,20876,05000US51171,5117199999,51171
VA,"Smyth County, VA",Smyth County,91100,102.2,40140,551,950,97.2,32208,15427,05000US51173,5117399999,51173
VA,"Southampton County, VA",Southampton County,161500,102.2,49595,704,1521,97.2,18570,7473,05000US51175,5117599999,51175
VA,"Spotsylvania County, VA",Spotsylvania County,252900,102.2,81065,1561,2902,97.2,122397,45185,05000US51177,5117799999,51177
VA,"Stafford County, VA",Stafford County,314800,102.2,97607,1561,2902,97.2,128961,43978,05000US51179,5117999999,51179
VA,"Surry County, VA",Surry County,166600,102.2,51810,610,1173,97.2,7058,3444,05000US51181,5118199999,51181
VA,"Sussex County, VA",Sussex County,128300,102.2,41790,970,1800,97.2,12087,4696,05000US51183,5118399999,51183
VA,"Tazewell County, VA",Tazewell County,94400,102.2,38992,571,1115,97.2,45078,20826,05000US51185,5118599999,51185
VA,"Warren County, VA",Warren County,223300,102.2,65434,816,1681,97.2,37575,16034,05000US51187,5118799999,51187
VA,"Washington County, VA",Washington County,136600,102.2,44785,520,994,97.2,54876,25601,05000US51191,5119199999,51191
VA,"Westmoreland County, VA",Westmoreland County,198300,102.2,48983,722,1553,97.2,17454,10618,05000US51193,5119399999,51193
VA,"Wise County, VA",Wise County,86000,102.2,33810,536,993,97.2,41452,17940,05000US51195,5119599999,51195
VA,"Wythe County, VA",Wythe County,128200,102.2,47676,545,1088,97.2,29235,14079,05000US51197,5119799999,51197
VA,"York County, VA",York County,314400,102.2,87910,976,2047,97.2,65464,26849,05000US51199,5119999999,51199
VA,"Alexandria city, VA",Alexandria city,520700,102.2,87822,1561,2902,97.2,139966,72376,05000US51510,5151099999,51510
VA,"Bristol city, VA",Bristol city,109100,102.2,33659,520,994,97.2,17835,8831,05000US51520,5152099999,51520
VA,"Buena Vista city, VA",Buena Vista city,112400,102.2,38991,721,1474,97.2,6650,2936,05000US51530,5153099999,51530
VA,"Charlottesville city, VA",Charlottesville city,280100,102.2,47977,1107,1910,97.2,43475,19189,05000US51540,5154099999,51540
VA,"Chesapeake city, VA",Chesapeake city,256500,102.2,71998,976,2047,97.2,222209,83196,05000US51550,5155099999,51550
VA,"Colonial Heights city, VA",Colonial Heights city,166800,102.2,52673,970,1800,97.2,17411,7831,05000US51570,5157099999,51570
VA,"Covington city, VA",Covington city,70900,102.2,37904,570,975,97.2,5961,3067,05000US51580,5158099999,51580
VA,"Danville city, VA",Danville city,90800,102.2,35220,546,1259,97.2,43055,22438,05000US51590,5159099999,51590
VA,"Emporia city, VA",Emporia city,122600,102.2,33499,619,1291,97.2,5927,2565,05000US51595,5159599999,51595
VA,"Fairfax city, VA",Fairfax city,487700,102.2,94701,1561,2902,97.2,22565,8680,05000US51600,5160099999,51600
VA,"Falls Church city, VA",Falls Church city,724000,102.2,118035,1561,2902,97.2,12332,5489,05000US51610,5161099999,51610
VA,"Franklin city, VA",Franklin city,171700,102.2,40247,704,1521,97.2,8582,3901,05000US51620,5162099999,51620
VA,"Fredericksburg city, VA",Fredericksburg city,321500,102.2,53714,1561,2902,97.2,24286,10467,05000US51630,5163099999,51630
VA,"Galax city, VA",Galax city,101600,102.2,35221,596,1073,97.2,7042,3252,05000US51640,5164099999,51640
VA,"Hampton city, VA",Hampton city,187700,102.2,50294,976,2047,97.2,137436,59566,05000US51650,5165099999,51650
VA,"Harrisonburg city, VA",Harrisonburg city,197400,102.2,41636,696,1571,97.2,48914,17444,05000US51660,5166099999,51660
VA,"Hopewell city, VA",Hopewell city,125400,102.2,40126,970,1800,97.2,22591,10121,05000US51670,5167099999,51670
VA,"Lexington city, VA",Lexington city,230500,102.2,45331,721,1474,97.2,7042,2546,05000US51678,5167899999,51678
VA,"Lynchburg city, VA",Lynchburg city,149600,102.2,41586,680,1370,97.2,75568,31992,05000US51680,5168099999,51680
VA,"Manassas city, VA",Manassas city,293500,102.2,72396,1561,2902,97.2,37821,13123,05000US51683,5168399999,51683
